"id","especie","ultima_modificacion","altura","circ_tronco_cm","diametro_tronco","long","lat","seccion","nombre_seccion","area_seccion","inclinacion_peligrosa"
28845,"Fresno americano","27/04/2011 09:16","Alto (> 8 mts)",85,"Grande",-68.8472365173,-32.8851305102,1,"Parque Central",1655357.93265,0
15980,"Tilo","10/08/2011 10:52","Alto (> 8 mts)",92,"Grande",-68.8438817109,-32.8719111882,4,"Cuarta Oeste",1173332.70145,0
2456,"Fresno americano","26/10/2011 10:26","Alto (> 8 mts)",155,"Grande",-68.8357975643,-32.8927337079,3,"Parque O'Higgins",1531146.02653,0
44962,"Morera","29/08/2011 11:54","Alto (> 8 mts)",233,"Grande",-68.8256286793,-32.8693342904,4,"Cuarta Este Área Fundacional",1822015.85685,0
2943,"Fresno europeo","20/09/2011 11:13","Muy bajo (1 - 2 mts)",8,"Chico",-68.8306625452,-32.87321782,4,"Cuarta Este Área Fundacional",1822015.85685,0
29179,"Pltano","09/03/2011 13:55","Alto (> 8 mts)",240,"Grande",-68.8456742753,-32.8885771999,2,"Barrio Civico",2366816.36021,0
11073,"Fresno europeo","22/03/2011 09:45","Medio (4 - 8 mts)",90,"Grande",-68.8551114682,-32.880226605,6,"Residencial Norte",2694682.37982,0
25201,"Morera","11/02/2011 14:30","Alto (> 8 mts)",88,"Grande",-68.8371466298,-32.8986842621,2,"Barrio Civico",2366816.36021,0
1643,"Prunas","23/11/2011 09:52","Muy bajo (1 - 2 mts)",20,"Chico",-68.8716082578,-32.8775056038,7,"Residencial Parque",1786336.08966,0
29880,"Fresno europeo","11/03/2011 12:36","Bajo (2 - 4 mts)",14,"Chico",-68.8419257842,-32.8914067535,2,"Barrio Civico",2366816.36021,0
23020,"Morera","17/06/2011 17:53","Alto (> 8 mts)",104,"Grande",-68.8582362324,-32.9004008827,5,"Residencial Sur",2423808.92355,0
35742,"Morera","04/03/2011 09:56","Medio (4 - 8 mts)",84,"Grande",-68.8554835221,-32.8738887724,6,"Residencial Norte",2694682.37982,0
40014,"Acer","20/04/2011 11:54","Bajo (2 - 4 mts)",36,"Mediano",-68.8452318257,-32.8780315791,1,"Parque Central",1655357.93265,0
3182,"Fresno europeo","21/09/2011 11:35","Medio (4 - 8 mts)",50,"Mediano",-68.830732211,-32.8746955286,4,"Cuarta Este Área Fundacional",1822015.85685,0
43227,"Pltano","04/10/2011 09:14","Alto (> 8 mts)",320,"Grande",-68.8349944777,-32.8792070479,1,"Parque Central",1655357.93265,0
42315,"Morera","03/05/2011 12:33","Alto (> 8 mts)",125,"Grande",-68.8416263303,-32.8729745161,4,"Cuarta Oeste",1173332.70145,0
12547,"Fresno europeo","10/01/2011 12:55","Alto (> 8 mts)",120,"Grande",-68.8446504898,-32.8627468241,4,"Cuarta Oeste",1173332.70145,0
33644,"Fresno europeo","11/05/2011 13:52","Alto (> 8 mts)",102,"Grande",-68.8565195548,-32.8863711316,5,"Residencial Sur",2423808.92355,0
5026,"Perenne","22/07/2011 09:08","Medio (4 - 8 mts)",30,"Mediano",-68.8402754446,-32.8634481397,4,"Cuarta Oeste",1173332.70145,0
25720,"Morera","04/02/2011 08:27","Alto (> 8 mts)",135,"Grande",-68.8408785238,-32.9017828202,2,"Barrio Civico",2366816.36021,0
9160,"Ligustro","01/03/2011 13:39","Medio (4 - 8 mts)",60,"Mediano",-68.8511823623,-32.8661479313,6,"Residencial Norte",2694682.37982,0
44332,"Acacia SP","12/10/2011 16:07","Medio (4 - 8 mts)",100,"Grande",-68.8367678172,-32.8822565471,1,"Parque Central",1655357.93265,0
48181,"Olmo bola","02/09/2011 14:29","Alto (> 8 mts)",115,"Grande",-68.8274654172,-32.8693786758,4,"Cuarta Este Área Fundacional",1822015.85685,0
39664,"Morera","22/10/2010 09:26","Alto (> 8 mts)",180,"Grande",-68.8471982333,-32.8686891108,6,"Residencial Norte",2694682.37982,0
5027,"Perenne","22/07/2011 09:06","Muy bajo (1 - 2 mts)",12,"Chico",-68.8402816835,-32.8634174684,4,"Cuarta Oeste",1173332.70145,0
2403,"Fresno europeo","20/10/2011 11:36","Bajo (2 - 4 mts)",30,"Mediano",-68.8331774119,-32.8886911998,3,"Parque O'Higgins",1531146.02653,0
28527,"Morera","21/02/2011 12:17","Alto (> 8 mts)",140,"Grande",-68.8485625436,-32.8895678677,5,"Residencial Sur",2423808.92355,0
37609,"Paraiso","13/12/2010 10:26","Alto (> 8 mts)",155,"Grande",-68.8500956793,-32.8716328618,6,"Residencial Norte",2694682.37982,0
32799,"Morera","14/07/2011 09:39","Alto (> 8 mts)",138,"Grande",-68.8522887457,-32.8851264262,5,"Residencial Sur",2423808.92355,0
47737,"Morera","15/09/2011 09:47","Medio (4 - 8 mts)",67,"Grande",-68.8291770246,-32.8727176532,4,"Cuarta Este Área Fundacional",1822015.85685,0
21003,"Morera","22/06/2011 09:26","Alto (> 8 mts)",148,"Grande",-68.8626277917,-32.9012031042,5,"Residencial Sur",2423808.92355,0
42858,"Fresno europeo","03/10/2011 15:08","Alto (> 8 mts)",145,"Grande",-68.8328468545,-32.8776167324,4,"Cuarta Este Área Fundacional",1822015.85685,0
9016,"Paraiso sombrilla","11/01/2011 11:41","Bajo (2 - 4 mts)",35,"Mediano",-68.8454068351,-32.8663368597,4,"Cuarta Oeste",1173332.70145,0
815,"Aguaribay","16/12/2011 12:10","Medio (4 - 8 mts)",98,"Grande",-68.8825450155,-32.8669174365,8,"Aeroparque",2203364.73622,0
13526,"Fresno europeo","01/02/2011 11:59","Alto (> 8 mts)",130,"Grande",-68.8518618174,-32.8647716453,6,"Residencial Norte",2694682.37982,0
31966,"Fresno europeo","02/06/2011 13:07","Medio (4 - 8 mts)",130,"Grande",-68.8597544634,-32.8836409162,7,"Residencial Parque",1786336.08966,0
7358,"Morera","23/06/2011 09:21","Bajo (2 - 4 mts)",30,"Mediano",-68.861701419,-32.9015336976,5,"Residencial Sur",2423808.92355,0
8790,"Fresno americano","03/02/2011 10:08","Medio (4 - 8 mts)",40,"Mediano",-68.8555340395,-32.8667599271,6,"Residencial Norte",2694682.37982,0
36248,"Fresno americano","17/03/2011 12:50","Medio (4 - 8 mts)",75,"Grande",-68.8540919169,-32.8785823427,6,"Residencial Norte",2694682.37982,0
1382,"Acacia SP","23/11/2011 11:16","Muy bajo (1 - 2 mts)",22,"Mediano",-68.8707468876,-32.878768719,7,"Residencial Parque",1786336.08966,0
3805,"Jacarand","02/09/2011 10:55","Medio (4 - 8 mts)",65,"Grande",-68.8316098612,-32.8706809918,4,"Cuarta Este Área Fundacional",1822015.85685,0
24116,"Fresno europeo","11/01/2011 08:44","Medio (4 - 8 mts)",40,"Mediano",-68.8470522005,-32.9023914828,2,"Barrio Civico",2366816.36021,0
4616,"Prunas","05/08/2011 09:43","Muy bajo (1 - 2 mts)",18,"Chico",-68.8339552904,-32.8645746368,4,"Cuarta Oeste",1173332.70145,0
15983,"Conifera","10/08/2011 10:43","Alto (> 8 mts)",82,"Grande",-68.8438115091,-32.8720943248,4,"Cuarta Oeste",1173332.70145,0
11590,"Paraiso","10/05/2010 12:25","Medio (4 - 8 mts)",148,"Grande",-68.8524395794,-32.8665884126,6,"Residencial Norte",2694682.37982,0
14490,"Morera","30/11/2011 18:10","Bajo (2 - 4 mts)",24,"Mediano",-68.8792636417,-32.8668201018,8,"Aeroparque",2203364.73622,0
22820,"Fresno americano","14/06/2011 12:13","Medio (4 - 8 mts)",28,"Mediano",-68.8582390594,-32.9021970076,5,"Residencial Sur",2423808.92355,0
7576,"Paraiso","23/06/2011 10:26","Medio (4 - 8 mts)",110,"Grande",-68.8542107155,-32.8829171496,5,"Residencial Sur",2423808.92355,0
31133,"Fresno europeo","08/02/2011 10:19","Medio (4 - 8 mts)",92,"Grande",-68.8546139371,-32.8640590882,6,"Residencial Norte",2694682.37982,0
3221,"Prunas","23/09/2011 09:05","Bajo (2 - 4 mts)",25,"Mediano",-68.8205770473,-32.8715435684,4,"Cuarta Este Área Fundacional",1822015.85685,0
33421,"Fresno europeo","02/06/2011 13:48","Alto (> 8 mts)",65,"Grande",-68.8570129695,-32.8884820638,5,"Residencial Sur",2423808.92355,0
4100,"Fresno europeo","06/10/2011 21:12","Muy bajo (1 - 2 mts)",16,"Chico",-68.834122235,-32.8787074185,1,"Parque Central",1655357.93265,0
12123,"Paraiso","20/01/2011 11:17","Alto (> 8 mts)",130,"Grande",-68.8475734451,-32.8678912423,6,"Residencial Norte",2694682.37982,0
36873,"Fresno europeo","07/04/2011 16:39","Alto (> 8 mts)",104,"Grande",-68.8585508543,-32.8797611304,7,"Residencial Parque",1786336.08966,0
35518,"Morera","17/06/2011 13:08","Medio (4 - 8 mts)",150,"Grande",-68.8560046843,-32.8830370295,5,"Residencial Sur",2423808.92355,0
46333,"Morera","26/09/2011 09:50","Alto (> 8 mts)",160,"Grande",-68.8253600329,-32.8733832425,4,"Cuarta Este Área Fundacional",1822015.85685,0
13876,"Paraiso","16/12/2011 12:31","Bajo (2 - 4 mts)",36,"Mediano",-68.8760641378,-32.8682182066,8,"Aeroparque",2203364.73622,0
21519,"Morera","12/05/2011 10:45","Alto (> 8 mts)",140,"Grande",-68.8540883456,-32.8936712812,5,"Residencial Sur",2423808.92355,0
17574,"Morera","28/07/2011 09:37","Medio (4 - 8 mts)",50,"Mediano",-68.8407753183,-32.8663008069,4,"Cuarta Oeste",1173332.70145,0
7214,"Morera","28/06/2011 09:10","Medio (4 - 8 mts)",60,"Mediano",-68.8612379406,-32.8981478885,5,"Residencial Sur",2423808.92355,0
9740,"Catalpa","19/01/2011 13:27","Medio (4 - 8 mts)",60,"Mediano",-68.8485827877,-32.8629740816,6,"Residencial Norte",2694682.37982,0
46053,"Fresno europeo","19/09/2011 13:37","Medio (4 - 8 mts)",112,"Grande",-68.8217655226,-32.8728395008,4,"Cuarta Este Área Fundacional",1822015.85685,0
25825,"Caducifolio","03/02/2011 18:18","Bajo (2 - 4 mts)",48,"Mediano",-68.8399514437,-32.9027829949,2,"Barrio Civico",2366816.36021,0
21255,"Fresno europeo","14/06/2011 12:35","Medio (4 - 8 mts)",55,"Mediano",-68.8536204209,-32.8968867711,5,"Residencial Sur",2423808.92355,0
39488,"Paraiso","10/11/2010 12:27","Medio (4 - 8 mts)",160,"Grande",-68.8538649351,-32.8696867763,6,"Residencial Norte",2694682.37982,0
24898,"Morera","17/02/2011 08:50","Alto (> 8 mts)",117,"Grande",-68.8384353255,-32.896807299,2,"Barrio Civico",2366816.36021,0
19611,"Morera","11/07/2011 09:25","Alto (> 8 mts)",168,"Grande",-68.8370561772,-32.8718076704,4,"Cuarta Oeste",1173332.70145,0
33188,"Pltano","08/06/2011 11:24","Alto (> 8 mts)",220,"Grande",-68.8541795317,-32.8913516685,5,"Residencial Sur",2423808.92355,0
23542,"Morera","01/02/2011 14:40","Medio (4 - 8 mts)",122,"Grande",-68.8502841391,-32.9025336236,2,"Barrio Civico",2366816.36021,0
622,"Morera","07/03/2012 16:54","Medio (4 - 8 mts)",120,"Grande",-68.8188397216,-32.8684936726,4,"Cuarta Este Área Fundacional",1822015.85685,0
42710,"Paraiso","30/09/2011 11:59","Alto (> 8 mts)",190,"Grande",-68.8287921578,-32.8778245888,4,"Cuarta Este Área Fundacional",1822015.85685,0
25438,"Morera","11/02/2011 09:48","Alto (> 8 mts)",185,"Grande",-68.8370743025,-32.8996682192,2,"Barrio Civico",2366816.36021,0
23320,"Morera","28/01/2011 13:57","Medio (4 - 8 mts)",42,"Mediano",-68.8502396473,-32.9021048168,2,"Barrio Civico",2366816.36021,0
22911,"Fresno europeo","19/05/2011 16:27","Medio (4 - 8 mts)",56,"Mediano",-68.8550486702,-32.8994787673,5,"Residencial Sur",2423808.92355,0
45736,"Morera","24/08/2011 11:24","Medio (4 - 8 mts)",169,"Grande",-68.822228942,-32.8687158124,4,"Cuarta Este Área Fundacional",1822015.85685,0
10875,"Morera","01/04/2011 11:32","Alto (> 8 mts)",46,"Mediano",-68.8583640105,-32.8784806271,7,"Residencial Parque",1786336.08966,0
36004,"Morera","21/03/2011 11:25","Alto (> 8 mts)",130,"Grande",-68.8559528467,-32.8755767203,6,"Residencial Norte",2694682.37982,0
20990,"Morera","22/06/2011 11:07","Muy bajo (1 - 2 mts)",4,"Chico",-68.8637172579,-32.9004643,5,"Residencial Sur",2423808.92355,0
30036,"Pltano","29/04/2011 10:43","Alto (> 8 mts)",98,"Grande",-68.8400963145,-32.8870778455,3,"Parque O'Higgins",1531146.02653,0
36480,"Pltano","18/03/2011 10:13","Alto (> 8 mts)",170,"Grande",-68.8545155759,-32.8796113914,6,"Residencial Norte",2694682.37982,0
34903,"Fresno europeo","29/03/2011 09:50","Alto (> 8 mts)",90,"Grande",-68.8518817891,-32.8809317512,1,"Parque Central",1655357.93265,0
22847,"Fresno europeo","10/05/2011 11:12","Muy bajo (1 - 2 mts)",8,"Chico",-68.8570204958,-32.900629204,5,"Residencial Sur",2423808.92355,0
17894,"Morera","01/08/2011 10:05","Alto (> 8 mts)",145,"Grande",-68.836084437,-32.8673539731,4,"Cuarta Oeste",1173332.70145,0
5455,"Fresno europeo","14/04/2011 09:52","Muy bajo (1 - 2 mts)",6,"Chico",-68.8445157708,-32.8803063769,1,"Parque Central",1655357.93265,0
19913,"Morera","28/06/2011 13:55","Alto (> 8 mts)",105,"Grande",-68.8336105603,-32.8630899246,4,"Cuarta Oeste",1173332.70145,0
5516,"Acer","27/04/2011 13:17","Medio (4 - 8 mts)",55,"Mediano",-68.8382846527,-32.8764890685,1,"Parque Central",1655357.93265,0
45890,"Paraiso","25/08/2011 11:56","Bajo (2 - 4 mts)",30,"Mediano",-68.820380836,-32.870131447,4,"Cuarta Este Área Fundacional",1822015.85685,0
41136,"Pltano","27/04/2011 08:50","Alto (> 8 mts)",164,"Grande",-68.839411682,-32.8837152761,1,"Parque Central",1655357.93265,0
18361,"Morera","01/08/2011 10:33","Bajo (2 - 4 mts)",25,"Mediano",-68.8364407461,-32.8678153822,4,"Cuarta Oeste",1173332.70145,0
38388,"Morera","05/11/2010 12:07","Alto (> 8 mts)",98,"Grande",-68.8529351944,-32.8690710917,6,"Residencial Norte",2694682.37982,0
25480,"Pltano","08/02/2011 09:49","Alto (> 8 mts)",248,"Grande",-68.841626615,-32.8996094168,2,"Barrio Civico",2366816.36021,0
9357,"Morera","16/02/2011 10:41","Medio (4 - 8 mts)",82,"Grande",-68.8454576628,-32.8647730162,4,"Cuarta Oeste",1173332.70145,0
30095,"Pltano","26/04/2011 10:30","Alto (> 8 mts)",180,"Grande",-68.8423654916,-32.887778826,3,"Parque O'Higgins",1531146.02653,0
48223,"Fresno europeo","02/09/2011 14:03","Alto (> 8 mts)",148,"Grande",-68.8301613537,-32.870842169,4,"Cuarta Este Área Fundacional",1822015.85685,0
34102,"Morera","30/05/2011 13:37","Medio (4 - 8 mts)",130,"Grande",-68.8575650693,-32.8849391335,5,"Residencial Sur",2423808.92355,0
20034,"Morera","10/08/2011 12:20","Medio (4 - 8 mts)",40,"Mediano",-68.834517588,-32.8680474189,4,"Cuarta Oeste",1173332.70145,0
28940,"Fresno americano","26/04/2011 10:18","Alto (> 8 mts)",127,"Grande",-68.8460521913,-32.8856270085,1,"Parque Central",1655357.93265,0
11741,"Morera","02/06/2010 10:59","Medio (4 - 8 mts)",100,"Grande",-68.8504883961,-32.8676589848,6,"Residencial Norte",2694682.37982,0
11886,"Paraiso","02/03/2011 09:42","Alto (> 8 mts)",80,"Grande",-68.8510718771,-32.8655091995,6,"Residencial Norte",2694682.37982,0
32382,"Morera","06/05/2011 09:09","Alto (> 8 mts)",120,"Grande",-68.8529363921,-32.8923888476,5,"Residencial Sur",2423808.92355,0
13887,"Aguaribay","16/12/2011 12:22","Bajo (2 - 4 mts)",90,"Grande",-68.8762287898,-32.8688603035,8,"Aeroparque",2203364.73622,0
22439,"Paraiso","28/06/2011 09:35","Medio (4 - 8 mts)",85,"Grande",-68.861995289,-32.8981380128,5,"Residencial Sur",2423808.92355,0
46727,"Prunas","08/09/2011 10:27","Medio (4 - 8 mts)",31,"Mediano",-68.8327741577,-32.8702352809,4,"Cuarta Este Área Fundacional",1822015.85685,0
6861,"Morera","07/06/2011 10:48","Medio (4 - 8 mts)",90,"Grande",-68.8576092778,-32.8951773311,5,"Residencial Sur",2423808.92355,0
45285,"Fresno europeo","16/09/2011 09:47","Alto (> 8 mts)",135,"Grande",-68.8245270965,-32.8714940204,4,"Cuarta Este Área Fundacional",1822015.85685,0
39711,"Fresno americano","09/08/2010 11:52","Bajo (2 - 4 mts)",15,"Chico",-68.8449821485,-32.8694062973,4,"Cuarta Oeste",1173332.70145,0
47538,"Morera","19/09/2011 14:22","Alto (> 8 mts)",130,"Grande",-68.8264030056,-32.8712348418,4,"Cuarta Este Área Fundacional",1822015.85685,0
2719,"Fresno americano","12/10/2011 14:14","Medio (4 - 8 mts)",80,"Grande",-68.8314338644,-32.8826333784,3,"Parque O'Higgins",1531146.02653,0
45082,"Fresno europeo","31/08/2011 11:49","Alto (> 8 mts)",130,"Grande",-68.8218410821,-32.8703209072,4,"Cuarta Este Área Fundacional",1822015.85685,0
23505,"Fresno europeo","21/01/2011 13:48","Medio (4 - 8 mts)",86,"Grande",-68.8479929552,-32.9023704485,2,"Barrio Civico",2366816.36021,0
47932,"Olmo comun","31/08/2011 11:39","Bajo (2 - 4 mts)",44,"Mediano",-68.8275252062,-32.8704510529,4,"Cuarta Este Área Fundacional",1822015.85685,0
19731,"Morera","12/08/2011 10:39","Alto (> 8 mts)",210,"Grande",-68.8340505389,-32.8682474426,4,"Cuarta Oeste",1173332.70145,0
44784,"Fresno europeo","23/08/2011 11:40","Medio (4 - 8 mts)",55,"Mediano",-68.8239304399,-32.8694330142,4,"Cuarta Este Área Fundacional",1822015.85685,0
45955,"Morera","24/08/2011 12:45","Alto (> 8 mts)",170,"Grande",-68.8190646806,-32.8700214372,4,"Cuarta Este Área Fundacional",1822015.85685,0
31827,"Fresno europeo","03/01/2012 09:11","Medio (4 - 8 mts)",60,"Mediano",-68.859025672,-32.8899666401,5,"Residencial Sur",2423808.92355,0
26198,"Fresno europeo","19/10/2011 12:24","Medio (4 - 8 mts)",96,"Grande",-68.8318105742,-32.8887475462,3,"Parque O'Higgins",1531146.02653,0
18249,"Morera","29/07/2011 09:45","Alto (> 8 mts)",141,"Grande",-68.8394801402,-32.8676949546,4,"Cuarta Oeste",1173332.70145,0
23043,"Morera","14/06/2011 13:16","Alto (> 8 mts)",88,"Grande",-68.8614468874,-32.9019051196,5,"Residencial Sur",2423808.92355,0
16701,"Acer","20/07/2011 12:49","Alto (> 8 mts)",82,"Grande",-68.8402825114,-32.8641775886,4,"Cuarta Oeste",1173332.70145,0
4002,"Paraiso","27/09/2011 09:53","Medio (4 - 8 mts)",160,"Grande",-68.8217778734,-32.8740888219,4,"Cuarta Este Área Fundacional",1822015.85685,0
45561,"Morera","07/09/2011 08:46","Alto (> 8 mts)",120,"Grande",-68.82067042,-32.8711814342,4,"Cuarta Este Área Fundacional",1822015.85685,0
16341,"Morera","12/08/2011 14:35","Alto (> 8 mts)",186,"Grande",-68.8420961463,-32.8641806122,4,"Cuarta Oeste",1173332.70145,0
22818,"Fresno americano","14/06/2011 12:15","Alto (> 8 mts)",54,"Mediano",-68.8584299264,-32.9022184136,5,"Residencial Sur",2423808.92355,0
1313,"Ligustro","01/12/2011 13:02","Muy bajo (1 - 2 mts)",12,"Chico",-68.8775952142,-32.866437359,8,"Aeroparque",2203364.73622,0
2274,"Fresno americano","03/11/2011 11:18","Medio (4 - 8 mts)",55,"Mediano",-68.8380454024,-32.8932336973,2,"Barrio Civico",2366816.36021,0
26984,"Prunas","03/11/2011 16:14","Bajo (2 - 4 mts)",16,"Chico",-68.83424176,-32.8874879244,3,"Parque O'Higgins",1531146.02653,0
12681,"Morera","19/01/2011 12:35","Alto (> 8 mts)",130,"Grande",-68.8484395293,-32.8629572962,6,"Residencial Norte",2694682.37982,0
42597,"Morera","23/09/2011 10:16","Alto (> 8 mts)",170,"Grande",-68.8268815105,-32.8767369517,4,"Cuarta Este Área Fundacional",1822015.85685,0
7711,"Caducifolio","31/05/2011 08:44","Muy bajo (1 - 2 mts)",20,"Chico",-68.8574277826,-32.8844194083,5,"Residencial Sur",2423808.92355,0
13071,"Morera","17/02/2011 11:16","Medio (4 - 8 mts)",160,"Grande",-68.8456076488,-32.8644823181,4,"Cuarta Oeste",1173332.70145,0
17720,"Paraiso","18/07/2011 09:29","Medio (4 - 8 mts)",95,"Grande",-68.8424324321,-32.8674124406,4,"Cuarta Oeste",1173332.70145,0
1515,"Acacia SP","24/11/2011 10:30","Bajo (2 - 4 mts)",50,"Mediano",-68.8735081561,-32.8777025435,7,"Residencial Parque",1786336.08966,0
15227,"Paraiso","16/11/2011 12:40","Bajo (2 - 4 mts)",36,"Mediano",-68.8604640402,-32.8686452497,6,"Residencial Norte",2694682.37982,0
4951,"Fresno europeo","14/07/2011 12:23","Bajo (2 - 4 mts)",25,"Mediano",-68.8436934244,-32.8684824594,4,"Cuarta Oeste",1173332.70145,0
8015,"Fresno europeo","17/02/2011 10:07","Medio (4 - 8 mts)",40,"Mediano",-68.840113771,-32.8883926787,3,"Parque O'Higgins",1531146.02653,0
45616,"Fresno americano","22/09/2011 09:00","Alto (> 8 mts)",145,"Grande",-68.819871263,-32.8716690942,4,"Cuarta Este Área Fundacional",1822015.85685,0
36033,"Morera","18/03/2011 13:07","Alto (> 8 mts)",94,"Grande",-68.8564479725,-32.8749621431,6,"Residencial Norte",2694682.37982,0
43170,"Pltano","07/10/2011 14:04","Alto (> 8 mts)",170,"Grande",-68.8298142324,-32.8802696163,4,"Cuarta Este Área Fundacional",1822015.85685,0
13785,"Fresno europeo","26/01/2011 12:03","Muy bajo (1 - 2 mts)",6,"Chico",-68.8496173289,-32.8643092291,6,"Residencial Norte",2694682.37982,0
19265,"Morera","03/08/2011 11:15","Medio (4 - 8 mts)",86,"Grande",-68.8370807383,-32.8704537636,4,"Cuarta Oeste",1173332.70145,0
8061,"Morera","04/03/2011 12:04","Alto (> 8 mts)",160,"Grande",-68.8408733128,-32.8903049026,3,"Parque O'Higgins",1531146.02653,0
16776,"Paraiso","11/08/2011 13:36","Medio (4 - 8 mts)",47,"Mediano",-68.8395942271,-32.8625207446,4,"Cuarta Oeste",1173332.70145,0
25333,"Olmo comun","09/02/2011 10:27","Bajo (2 - 4 mts)",29,"Mediano",-68.840131111,-32.8997161674,2,"Barrio Civico",2366816.36021,0
10821,"Perenne","31/03/2011 09:33","Medio (4 - 8 mts)",180,"Grande",-68.8565292509,-32.8781248711,6,"Residencial Norte",2694682.37982,0
34363,"Morera","23/03/2011 12:21","Medio (4 - 8 mts)",130,"Grande",-68.8518566677,-32.8756924024,6,"Residencial Norte",2694682.37982,0
5880,"Fresno europeo","08/04/2011 12:24","Muy bajo (1 - 2 mts)",10,"Chico",-68.8428337212,-32.8829135101,1,"Parque Central",1655357.93265,0
19772,"Morera","11/08/2011 09:37","Alto (> 8 mts)",160,"Grande",-68.8347762583,-32.869124668,4,"Cuarta Oeste",1173332.70145,0
7838,"Acacia SP","10/06/2011 09:11","Medio (4 - 8 mts)",100,"Grande",-68.8510151018,-32.8858486741,5,"Residencial Sur",2423808.92355,0
40610,"Pltano","15/04/2011 10:16","Alto (> 8 mts)",230,"Grande",-68.8450276121,-32.8849854713,1,"Parque Central",1655357.93265,0
11642,"Acacia visco","27/01/2011 13:39","Alto (> 8 mts)",198,"Grande",-68.8499590085,-32.8676245176,6,"Residencial Norte",2694682.37982,0
2277,"Fresno americano","03/11/2011 11:09","Medio (4 - 8 mts)",90,"Grande",-68.8377697041,-32.8932813154,2,"Barrio Civico",2366816.36021,0
45992,"Morera","24/08/2011 11:20","Alto (> 8 mts)",170,"Grande",-68.8189815522,-32.8693904017,4,"Cuarta Este Área Fundacional",1822015.85685,0
14547,"Morera","05/12/2011 12:40","Bajo (2 - 4 mts)",34,"Mediano",-68.8794269044,-32.8674381379,8,"Aeroparque",2203364.73622,0
22838,"Morera","10/05/2011 11:26","Alto (> 8 mts)",132,"Grande",-68.8562411745,-32.90054784,5,"Residencial Sur",2423808.92355,0
